appid,genre
1881160,Indie
1828510,Adventure
1828510,Casual
1828510,Free To Play
1828510,Indie
1641730,Action
1641730,Casual
1641730,Indie
1641730,Massively Multiplayer
1641730,Sports
1641730,Early Access
3993060,Casual
3993060,Indie
3993060,Strategy
3993060,Early Access
3775140,Simulation
2642070,Indie
2642070,Strategy
2504540,Casual
2504540,Indie
2504540,Strategy
2504540,Early Access
2100140,Casual
2100140,Indie
2100140,Massively Multiplayer
2100140,RPG
2100140,Strategy
2100140,Free To Play
1977250,Casual
1977250,Indie
1977250,Simulation
1632820,Casual
1632820,Indie
1881140,Action
1881140,Adventure
1881140,Casual
1881140,Indie
1881140,Simulation
1881140,Sports
3095180,Action
3095180,Indie
2972120,Adventure
2972120,Simulation
2972120,Free To Play
2642050,Casual
2504480,Action
2504480,Adventure
2504480,Casual
2504480,Indie
2504480,Free To Play
1977230,Adventure
1977230,Casual
1977230,Indie
1977230,RPG
1881120,Adventure
1881120,Casual
1881120,Indie
1501410,Action
1501410,Adventure
1501410,Indie
1501410,RPG
1418990,Action
1418990,Casual
1418990,Indie
1230880,Action
1230880,Casual
1230880,Indie
3992910,Action
3992910,Casual
3992910,Indie
3775050,Casual
3775050,Indie
3775050,Free To Play
3095170,Casual
3095170,Indie
3095170,Simulation
2504470,Action
2504470,Adventure
2642040,Casual
2642040,Indie
2642040,Strategy
2642040,Early Access
1977220,Adventure
1977220,Indie
1881040,Action
1881040,Early Access
1632770,Action
1632770,Adventure
1632770,Indie
1632770,Free To Play
1482060,Adventure
1482060,Free To Play
1482060,Indie
1482060,RPG
1482060,Simulation
3775020,Indie
3775020,Simulation
2504460,Massively Multiplayer
2504460,RPG
2972090,Action
2972090,Casual
2972090,RPG
2100090,Action
2100090,Casual
2100090,Indie
2642030,Casual
1977200,Action
1977200,Indie
1881010,Simulation
1293460,Indie
1293460,Strategy
1863990,Casual
1863990,Indie
2642020,Casual
1880980,Action
1977190,Casual
1441500,Action
1441500,Indie
1441500,Racing
1441500,Simulation
1441500,Sports
1441500,Strategy
1641700,Action
1641700,Casual
1641700,Indie
1641700,Simulation
3774940,Adventure
3774940,Indie
3774940,Simulation
3992660,Action
3992660,Casual
3992660,Indie
3992660,Simulation
3095120,Indie
2972040,Casual
2972040,Indie
2972040,Free To Play
2641990,Adventure
2641990,Casual
2641990,Indie
2100050,Action
2100050,Indie
1977170,Action
1977170,Adventure
1977170,Indie
1880960,Adventure
1880960,Casual
1880960,Indie
1880960,RPG
1880960,Simulation
1632690,Action
1632690,Indie
1632690,Simulation
1632690,Strategy
3992650,Action
3992650,Casual
3992650,Indie
3992650,Strategy
3095110,Indie
2641980,Action
2641980,Adventure
2504400,Casual
2504400,Simulation
2100040,Action
2100040,Adventure
2100040,Casual
2100040,Indie
2100040,RPG
1880930,Simulation
1880930,Sports
1880930,Strategy
1501390,Action
1501390,Sports
1501390,Early Access
3992590,Simulation
3095100,Indie
2972010,Action
2972010,Indie
2504390,Casual
2504390,Simulation
2504390,Sports
2641930,Action
2641930,Adventure
2641930,Indie
2641930,Massively Multiplayer
1632650,Indie
3095030,Adventure
3095030,Casual
3095030,Indie
3095030,Strategy
2971980,Action
2971980,Adventure
2971980,Free To Play
2504380,Action
2504380,Adventure
2504380,Indie
2504380,RPG
2504380,Early Access
2100010,Action
2641910,Action
2641910,Adventure
2641910,Indie
2641910,Racing
2641910,Simulation
1880910,Action
1684240,Adventure
1684240,Indie
1684240,RPG
1863980,Action
1863980,Casual
2641890,Action
2641890,Adventure
2641890,Indie
2099990,Casual
2099990,Indie
2099990,Strategy
1977070,Adventure
1977070,Casual
1977070,Indie
1977070,RPG
1620890,Casual
1620890,Indie
1641670,Action
1641670,Indie
1641670,RPG
1641670,Strategy
3774720,Adventure
3774720,RPG
3095010,Action
3095010,Adventure
3095010,Indie
3095010,Racing
3095010,Sports
3095010,Free To Play
3095010,Early Access
2099940,Action
2504250,Action
2641880,Casual
2641880,Indie
1977050,Adventure
1977050,Casual
1977050,Indie
1880890,Action
1880890,Adventure
1880890,Indie
1632610,Casual
1632610,Indie
3094990,Indie
3094990,RPG
2971930,Action
2971930,Casual
2641830,Indie
2641830,RPG
1977030,Action
1977030,Adventure
1977030,Free To Play
1977030,Indie
1705620,Action
1705620,Adventure
1705620,Casual
1705620,Indie
1705620,RPG
1705620,Strategy
1501340,Racing
1501340,Sports
1418830,Indie
3774560,Casual
3774560,Simulation
3094970,Casual
3094970,Indie
3094970,Strategy
2971900,Action
2971900,Adventure
2971900,Indie
2971900,Massively Multiplayer
2971900,Free To Play
2641810,Action
2641810,Adventure
2641810,Casual
2641810,Indie
2641810,RPG
2099910,Action
2099910,Casual
2099910,Indie
2099910,Early Access
1880860,Adventure
1880860,Indie
1880860,Simulation
1632530,Action
1632530,Adventure
1632530,Indie
3774530,Indie
2971870,Casual
2971870,Indie
2971870,Racing
2971870,Sports
2971870,Free To Play
2099900,Action
2099900,Casual
2099900,Indie
1976980,Indie
1880840,Action
1880840,Indie
1684230,Indie
1684230,Simulation
1863960,Action
1863960,Sports
1863960,Early Access
3992400,Action
3992400,Casual
3992400,Indie
3992400,Racing
3094880,Adventure
3094880,Casual
3094880,Indie
3094880,Racing
2971860,Action
2971860,Indie
2971860,RPG
2641740,Action
2641740,Casual
2641740,Indie
2641740,Simulation
2099880,Action
2099880,Casual
2099880,Indie
2099880,RPG
1976950,Adventure
1976950,Indie
1976950,Strategy
1880770,Casual
1880770,Indie
1620870,Simulation
1620870,Strategy
1632490,Casual
1632490,Indie
1632490,Simulation
1828410,Action
1828410,RPG
1828410,Free To Play
1705610,Action
1705610,Casual
1705610,Indie
1880720,Action
1880720,Adventure
1880720,Indie
1501320,Indie
1501320,RPG
1501320,Simulation
3094830,Action
3094830,Adventure
2641710,Casual
2641710,Indie
2641710,RPG
1880710,Casual
1880710,Indie
1880710,RPG
1880710,Simulation
1976860,Action
1976860,Indie
1976860,Strategy
1976860,Free To Play
1632420,Action
1632420,Adventure
1632420,Casual
1632420,Indie
3094820,Action
3094820,Indie
3094820,Free To Play
2641680,Simulation
2641680,Strategy
2971760,Action
2971760,Indie
2971760,Massively Multiplayer
2971760,Simulation
2971760,Strategy
2504000,Action
2504000,Adventure
2504000,Strategy
1880690,Adventure
1880690,Indie
1684220,Action
1684220,Indie
3992300,Action
3992300,Adventure
3992300,Indie
3992300,RPG
3992300,Simulation
3992300,Free To Play
3774300,Action
3774300,Indie
3774300,Early Access
2971750,Casual
2971750,Indie
2971750,RPG
2971750,Simulation
2971750,Strategy
3094800,Action
3094800,Indie
3094800,Early Access
2641630,Adventure
2641630,Indie
1976800,Adventure
1976800,Casual
1976800,Indie
1976800,RPG
1976800,Strategy
1880670,Action
1880670,Adventure
1880670,Casual
1880670,Indie
1880670,RPG
1880670,Simulation
1880670,Strategy
1632330,Adventure
1632330,Casual
1632330,Indie
1632330,RPG
1632330,Strategy
1632330,Early Access
1620860,Adventure
1620860,Indie
1620860,Strategy
1828400,Adventure
1828400,Free To Play
3992260,Adventure
3992260,RPG
3992260,Early Access
1641650,Simulation
1641650,Free To Play
3774280,Action
3094780,Strategy
2971680,Action
2971680,Adventure
2971680,Free To Play
2503950,Action
2503950,Indie
2099680,Casual
2099680,Racing
2099680,Simulation
2099680,Early Access
1880640,Casual
1880640,Indie
1880640,Simulation
1632310,Adventure
1632310,Indie
1632310,RPG
3992220,Adventure
3992220,Casual
3992220,Indie
3774270,Casual
3774270,Strategy
3094770,Casual
3094770,Indie
3094770,Simulation
3094770,Free To Play
2971660,Adventure
2971660,Casual
2971660,Indie
2099670,Action
2099670,Adventure
2099670,RPG
2641590,Action
2641590,Casual
2641590,Indie
1976740,Casual
1976740,Indie
1705590,Adventure
1705590,Free To Play
1705590,Indie
3992210,Adventure
2641550,Action
2641550,Adventure
2641550,Indie
2641550,Early Access
2503900,Adventure
2503900,Casual
2503900,Indie
2099650,Indie
1976730,Casual
1880620,Action
1880620,Casual
1632280,Casual
1632280,Indie
1684210,Indie
1684210,Racing
1293420,Adventure
1293420,Indie
1293420,Sports
1293420,Strategy
1863940,Casual
3992200,Action
3992200,Adventure
3992200,Indie
3992200,Early Access
4042400,Action
4042400,Adventure
4042400,Massively Multiplayer
4042400,RPG
4042400,Simulation
4042400,Free To Play
4042400,Early Access
3557550,Action
3557550,Adventure
3557550,Indie
3557550,Simulation
2641530,Action
2641530,Indie
2641530,Strategy
2641530,Early Access
2971630,Action
2971630,Indie
2971630,Simulation
1976660,Adventure
1976660,RPG
1620850,Action
1620850,Adventure
1620850,Indie
1620850,RPG
1620850,Simulation
1620850,Sports
4042390,Casual
3992180,Action
3992180,Free To Play
3557540,Adventure
3557540,Free To Play
2099610,Indie
2099610,RPG
2099610,Strategy
2099610,Early Access
2971610,Action
2971610,Indie
2930620,Action
2930620,Adventure
2930620,Casual
2930620,Indie
2930620,Free To Play
1976650,Casual
1976650,Indie
1641600,Action
1641600,Casual
1641600,Indie
1641600,Strategy
4151420,Action
4151420,Adventure
4151420,Casual
4151420,Indie
3992170,Casual
3992170,Indie
3992170,Free To Play
2641500,Action
2641500,Casual
2641500,Indie
1976630,Casual
1976630,Indie
1976630,Simulation
1210550,Adventure
1210550,Casual
1210550,Indie
1705580,Casual
1705580,Indie
1705580,Strategy
1418760,Adventure
1418760,Indie
1418760,RPG
1418760,Simulation
1418760,Early Access
3992100,Adventure
3992100,Casual
3992100,Indie
3557480,Casual
3557480,Indie
3557480,RPG
3557480,Free To Play
2641490,Action
2641490,Adventure
2641490,Simulation
2930580,Casual
2930580,Indie
2930580,RPG
2930580,Simulation
1976590,Action
1976590,Adventure
1976590,Strategy
3992070,Casual
3992070,Indie
4151320,Casual
4151320,Indie
3774200,Action
3774200,Indie
3774200,Simulation
3557470,RPG
2099510,Action
2641480,Casual
2971510,Adventure
2971510,Casual
2971510,Indie
2971510,Free To Play
2930570,Action
2930570,Adventure
2930570,Indie
1562120,Casual
1481960,Adventure
4151310,Action
4151310,Indie
3992030,Action
3992030,Adventure
3992030,Casual
3992030,Indie
3992030,Free To Play
2099440,Action
2099440,Casual
2099440,Indie
2099440,Free To Play
2641460,Action
2641460,Casual
2641460,Indie
2930550,Casual
2930550,Indie
2930550,Free To Play
1976520,Action
1976520,Casual
1976520,Free To Play
1976520,Indie
1828320,Casual
1828320,Free To Play
1828320,Indie
1828320,Simulation
3992020,Casual
3992020,Indie
3992020,Strategy
3774170,Simulation
3774170,Sports
3557420,Indie
3557420,RPG
3557420,Early Access
2099430,Action
2099430,Adventure
2099430,Indie
2971450,Action
2641450,Casual
2930500,Action
2930500,Indie
2930500,RPG
1976490,Action
1976490,Free To Play
1641580,Free To Play
1641580,Indie
1641580,Simulation
1641580,Strategy
1641580,Early Access
4042220,Action
4042220,Adventure
4042220,Indie
2641430,Adventure
2641430,Casual
2641430,Indie
2099420,Adventure
2099420,Indie
2971440,Strategy
2930410,Action
2930410,Adventure
2930410,Indie
1976450,Indie
1684170,Adventure
1684170,Casual
1684170,Indie
1501160,Adventure
1501160,Casual
1501160,Indie
1705560,Adventure
1705560,Indie
1210540,Racing
1210540,Free To Play
4042190,Action
4042190,Adventure
4042190,Indie
3774030,Indie
3557370,Action
3557370,Early Access
2641420,Action
2641420,Indie
2099400,Indie
2930390,Action
2930390,Adventure
2930390,Casual
2930390,Simulation
2930390,Sports
2930390,Strategy
1976440,RPG
1976440,Free To Play
4151160,Action
4151160,RPG
2099390,Casual
2099390,Strategy
2971390,Casual
2971390,Strategy
2971390,Early Access
3557230,Action
3557230,Adventure
3557230,Casual
3557230,Indie
2099350,Action
2099350,Adventure
2099350,Indie
2099350,RPG
2641310,Casual
2641310,Indie
2641310,Strategy
2971300,Adventure
2971300,Casual
2971300,Indie
2971300,Free To Play
1976240,Adventure
1976240,Casual
1976240,Indie
4041940,Indie
4041940,Simulation
3773950,Adventure
3773950,Indie
3773950,Simulation
3991860,Action
3991860,Strategy
2641230,Action
2641230,Adventure
2641230,Indie
2641230,Free To Play
2971290,Action
2971290,Adventure
2971290,Casual
2971290,Indie
2971290,Free To Play
2930320,Indie
2930320,Simulation
2930320,Early Access
1976230,Action
1976230,Casual
1976230,Indie
1976230,Free To Play
1501150,Casual
1501150,Indie
1501150,RPG
1705540,Adventure
1705540,Indie
1705540,RPG
2930290,Indie
2930290,RPG
2930290,Simulation
2930290,Early Access
4041920,Action
4041920,Indie
4041920,Racing
4041920,Strategy
4151010,Indie
3991800,Action
3991800,Indie
3773940,Casual
2971280,Casual
2971280,Simulation
2971280,Strategy
1976190,Action
1976190,Adventure
1976190,Indie
1976190,RPG
1296450,Action
1296450,Adventure
1296450,RPG
4041900,Adventure
4041900,Casual
4041900,Indie
4041900,Strategy
4041900,Free To Play
2930280,Casual
2930280,Indie
2930280,Free To Play
1976180,Action
1976180,Casual
1976180,Indie
1562060,Action
1562060,Indie
1562060,Massively Multiplayer
1562060,Early Access
4041890,Indie
4041890,Free To Play
3773850,Adventure
3773850,Casual
3773850,Indie
3557110,Action
3557110,Adventure
3557110,Casual
3557110,Indie
2641090,Action
2641090,Adventure
2641090,RPG
1976130,Strategy
1620750,Simulation
1620750,Sports
4041870,Action
4041870,Indie
4150930,Action
4150930,Casual
4150930,Indie
3991720,Indie
3991720,RPG
3991720,Simulation
3773840,Casual
3773840,Indie
3773840,Strategy
3557100,Strategy
2099280,Simulation
2099280,Strategy
2099280,Free To Play
2641070,Action
2641070,Indie
2971010,Simulation
1976120,Action
1976120,Adventure
1976120,Simulation
1976120,Early Access
1441240,Action
1441240,Adventure
1441240,RPG
4150920,Adventure
4150920,Casual
4150920,Indie
4150920,Early Access
3773820,Casual
3773820,Indie
3773820,Strategy
3557090,Action
3557090,Adventure
3557090,Indie
3557090,RPG
3557090,Free To Play
2099270,Action
2641060,Casual
2641060,Indie
2971000,Simulation
1293300,Indie
1293300,RPG
1293300,Strategy
1501140,Simulation
1501140,Strategy
1705520,Adventure
1705520,Casual
1705520,Indie
4041800,Adventure
4041800,Casual
4041800,Indie
4041800,RPG
3773810,Casual
3773810,Indie
3773810,Strategy
3991680,Strategy
3991680,Free To Play
2099240,Free To Play
2099240,Simulation
2641050,Action
2641050,Adventure
2641050,Indie
2641050,RPG
2930210,Casual
2930210,Indie
1976100,Action
1976100,Casual
1976100,Indie
1976100,RPG
4041770,Action
4041770,Casual
4041770,Indie
3773790,Casual
3773790,Indie
3773790,Racing
3773790,Simulation
3773790,Early Access
2099220,Action
2099220,Casual
2099220,Indie
2099220,Strategy
2970080,Adventure
2970080,Casual
2970080,Free To Play
2930170,Action
2930170,Adventure
2930170,Casual
2930170,Indie
1976030,Casual
1976030,Indie
1481910,Adventure
1481910,Casual
1481910,Indie
1481910,Simulation
1481910,Strategy
4150750,Casual
4150750,Indie
4150750,RPG
3991640,Casual
3991640,Indie
3991640,RPG
3773780,Casual
3773780,Free To Play
3557040,Adventure
3557040,Casual
3557040,Indie
3557040,Strategy
2099190,Action
2099190,Adventure
2099190,Indie
2099190,Simulation
2099190,Strategy
2099190,Free To Play
2641030,Action
2641030,Adventure
2641030,Indie
2641030,Racing
2930160,Racing
2930160,Free To Play
1976000,Casual
1976000,Indie
1863750,Casual
1863750,Indie
1863750,RPG
1863750,Strategy
1620730,Action
1620730,Adventure
4150680,Casual
3773750,Action
3773750,Adventure
3773750,Indie
3773750,Massively Multiplayer
3773750,Early Access
2099180,Adventure
2099180,Casual
2099180,Indie
2641000,Action
2641000,Adventure
2641000,Indie
2969960,Adventure
2969960,Casual
2969960,Indie
2969960,Strategy
2930150,Action
2930150,Indie
2930150,Strategy
1641520,Adventure
1641520,Indie
1641520,Simulation
1641520,Early Access
1441230,Casual
1441230,Indie
1441230,Strategy
4041630,Adventure
4041630,Indie
4041630,RPG
4150570,Adventure
4150570,Casual
4150570,Indie
4150570,Simulation
4150570,Free To Play
3773720,Casual
3773720,Simulation
2099150,Action
2099150,Adventure
2099150,Indie
2969710,Action
2969710,Adventure
